run_id,name,method,model,num_stages,channels,share_weights,use_bn,use_residual,rho_init,mask,sampling_ratio,loss,epochs,lr,optimizer,weight_decay,seed,split,metric,value,std
comparison_c6bc24792b,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,val,psnr_real,39.78501635652992,1.9863807414273047
comparison_c6bc24792b,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,val,psnr_imag,60.42271388298784,1.5039658468734205
comparison_c6bc24792b,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,val,ssim_real,0.9670243447409294,0.0130827633768522
comparison_c6bc24792b,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,val,ssim_imag,0.9967923502832464,0.001308781075263
comparison_c6bc24792b,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,val,nmse,0.012064481922085,0.0069227398757019
comparison_c6bc24792b,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,test,psnr_real,39.92429109996333,1.90797945931108
comparison_c6bc24792b,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,test,psnr_imag,60.46562530006824,1.4504183605553786
comparison_c6bc24792b,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,test,ssim_real,0.9685955030149994,0.0113231928757908
comparison_c6bc24792b,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,test,ssim_imag,0.996843927076172,0.0012100192724467
comparison_c6bc24792b,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,test,nmse,0.0114050951482393,0.0059904436158676
comparison_c6bc24792b,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,test,psnr_real,27.083906317355744,1.7942146610596017
comparison_c6bc24792b,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,test,psnr_imag,30.839243198538423,2.148736220897032
comparison_c6bc24792b,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,test,ssim_real,0.5495570241532066,0.0384941045018988
comparison_c6bc24792b,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,test,ssim_imag,0.330610309310538,0.0654125475464479
comparison_c6bc24792b,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,1,test,nmse,0.2797102745793853,0.0248478558062702
comparison_cb20c704ac,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,val,psnr_real,33.272955215549665,2.200211319423943
comparison_cb20c704ac,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,val,psnr_imag,47.46212102774538,1.954797689629024
comparison_cb20c704ac,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,val,ssim_real,0.8445929545201439,0.0412194184923747
comparison_cb20c704ac,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,val,ssim_imag,0.9611361273146372,0.0139484771189383
comparison_cb20c704ac,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,val,nmse,0.0551064957500997,0.0341900427934265
comparison_cb20c704ac,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,test,psnr_real,33.34062968138372,2.066530392003445
comparison_cb20c704ac,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,test,psnr_imag,47.51437188790932,1.9567051633273247
comparison_cb20c704ac,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,test,ssim_real,0.848636404739763,0.0384337884582905
comparison_cb20c704ac,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,test,ssim_imag,0.9618385368061864,0.0136805675659144
comparison_cb20c704ac,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,test,nmse,0.0519862637531682,0.0254002882806572
comparison_cb20c704ac,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,test,psnr_real,20.22555370011589,1.889175777325092
comparison_cb20c704ac,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,test,psnr_imag,40.40457013660894,1.997788508077676
comparison_cb20c704ac,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,test,ssim_real,0.3136392852377193,0.0813966035904043
comparison_cb20c704ac,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,test,ssim_imag,0.8120117357086437,0.0608396214849232
comparison_cb20c704ac,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.2,mse_l1,40,0.0005,adam,0.0,2,test,nmse,0.9564093487282678,0.0161434595237574
comparison_d347ec7a7f,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,val,psnr_real,40.35758794573504,2.0734412032268885
comparison_d347ec7a7f,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,val,psnr_imag,51.56928536687863,1.8192120296322944
comparison_d347ec7a7f,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,val,ssim_real,0.9604647784243048,0.0149912249953499
comparison_d347ec7a7f,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,val,ssim_imag,0.9720944410077216,0.0172866933051268
comparison_d347ec7a7f,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,val,nmse,0.0111515668603846,0.0059472240102899
comparison_d347ec7a7f,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,test,psnr_real,40.50579958480771,1.93361542780901
comparison_d347ec7a7f,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,test,psnr_imag,51.684863940442455,1.7121222454173557
comparison_d347ec7a7f,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,test,ssim_real,0.962110767429344,0.0132777902988709
comparison_d347ec7a7f,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,test,ssim_imag,0.9733841263350084,0.0142621294092371
comparison_d347ec7a7f,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,test,nmse,0.0105410239135137,0.0052449185998228
comparison_d347ec7a7f,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,test,psnr_real,21.60755972682681,1.8443774653523937
comparison_d347ec7a7f,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,test,psnr_imag,30.377767107975533,2.0848292233403383
comparison_d347ec7a7f,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,test,ssim_real,0.3017083461158694,0.0797648775165876
comparison_d347ec7a7f,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,test,ssim_imag,0.3461612068023142,0.0740118258339385
comparison_d347ec7a7f,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,test,nmse,0.7820399040706986,0.025187587939406
comparison_fa179015cb,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,val,psnr_real,45.68748141231019,1.941014963816189
comparison_fa179015cb,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,val,psnr_imag,68.40768585523634,1.4687768658854825
comparison_fa179015cb,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,val,ssim_real,0.9894480874493624,0.0042187812712164
comparison_fa179015cb,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,val,ssim_imag,0.9996231197066496,0.0001268540032648
comparison_fa179015cb,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,val,nmse,0.0031275091207214,0.0019673312204515
comparison_fa179015cb,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,test,psnr_real,45.810672664243306,1.890127495369745
comparison_fa179015cb,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,test,psnr_imag,68.49770529200343,1.3974831201971518
comparison_fa179015cb,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,test,ssim_real,0.9899230852536076,0.0038836682616776
comparison_fa179015cb,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,test,ssim_imag,0.9996330376449488,0.0001128972600695
comparison_fa179015cb,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,test,nmse,0.0029913844751626,0.0018208289505893
comparison_fa179015cb,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,test,psnr_real,28.012580544379965,1.805416067499424
comparison_fa179015cb,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,test,psnr_imag,30.519092192709696,2.0670281120861884
comparison_fa179015cb,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,test,ssim_real,0.6079901691261196,0.0357189840679169
comparison_fa179015cb,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,test,ssim_imag,0.3395621475128449,0.0603143959439115
comparison_fa179015cb,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,1,test,nmse,0.2476196529102126,0.0190687829224098
comparison_dec76c84c7,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,val,psnr_real,34.799973330567425,2.006005384225937
comparison_dec76c84c7,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,val,psnr_imag,47.04692050559536,2.5495718949781465
comparison_dec76c84c7,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,val,ssim_real,0.8919374055553827,0.0289650170567728
comparison_dec76c84c7,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,val,ssim_imag,0.9510187363574798,0.0193771814131723
comparison_dec76c84c7,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,val,nmse,0.0403845722870687,0.0274723375824437
comparison_dec76c84c7,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,test,psnr_real,34.83914247616564,1.9695558523864416
comparison_dec76c84c7,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,test,psnr_imag,47.14804859241183,2.568374483888117
comparison_dec76c84c7,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,test,ssim_real,0.8948523987037866,0.0258738090019932
comparison_dec76c84c7,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,test,ssim_imag,0.952167129167453,0.0186726839597706
comparison_dec76c84c7,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,test,nmse,0.0385572896280548,0.0224648921496796
comparison_dec76c84c7,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,test,psnr_real,20.31666323530125,1.906408817830625
comparison_dec76c84c7,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,test,psnr_imag,39.97213393175452,1.983742244492961
comparison_dec76c84c7,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,test,ssim_real,0.2990117853343736,0.0846932566866857
comparison_dec76c84c7,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,test,ssim_imag,0.8208317710515346,0.0608276045308018
comparison_dec76c84c7,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,2,test,nmse,0.9379940850964152,0.0237486553386381
comparison_e7a0b627da,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,val,psnr_real,46.12941941040294,2.1381598511303777
comparison_e7a0b627da,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,val,psnr_imag,52.55316940180195,2.2243622686810243
comparison_e7a0b627da,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,val,ssim_real,0.986197715885704,0.0054178124668452
comparison_e7a0b627da,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,val,ssim_imag,0.9682831575079104,0.0227135569244196
comparison_e7a0b627da,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,val,nmse,0.0033688640621994,0.0018314299277863
comparison_e7a0b627da,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,test,psnr_real,46.23438984380108,1.975989960471073
comparison_e7a0b627da,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,test,psnr_imag,52.644719518876975,2.080751314865191
comparison_e7a0b627da,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,test,ssim_real,0.9866957794173492,0.0049652393646385
comparison_e7a0b627da,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,test,ssim_imag,0.9696321216836634,0.0182190418780905
comparison_e7a0b627da,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,test,nmse,0.0031880203816673,0.0014925222637434
comparison_e7a0b627da,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,test,psnr_real,22.37435620599212,1.8588045648608604
comparison_e7a0b627da,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,test,psnr_imag,37.945002049082994,1.839244194504744
comparison_e7a0b627da,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,test,ssim_real,0.3898857993124419,0.0809267783977405
comparison_e7a0b627da,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,test,ssim_imag,0.7000689712279012,0.0671686204860504
comparison_e7a0b627da,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,0,test,nmse,0.5957092581683123,0.0486751565861677
comparison_7e02f8e7e0,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,val,psnr_real,50.22005195060204,1.9897017415668787
comparison_7e02f8e7e0,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,val,psnr_imag,75.11616020760108,2.4762938456415378
comparison_7e02f8e7e0,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,val,ssim_real,0.9960474758904762,0.0016583328960468
comparison_7e02f8e7e0,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,val,ssim_imag,0.999935874859326,4.672948105962158e-05
comparison_7e02f8e7e0,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,val,nmse,0.0011167806447561,0.0007477092945959
comparison_7e02f8e7e0,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,test,psnr_real,50.31060126236792,1.9909280489691727
comparison_7e02f8e7e0,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,test,psnr_imag,75.34345173536484,2.364661147854487
comparison_7e02f8e7e0,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,test,ssim_real,0.9961574669911772,0.0016286471416593
comparison_7e02f8e7e0,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,test,ssim_imag,0.999939199396756,4.8646271998330815e-05
comparison_7e02f8e7e0,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,test,nmse,0.0010782714654174,0.0007167307269083
comparison_7e02f8e7e0,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,test,psnr_real,33.39470595994255,2.0012868371875774
comparison_7e02f8e7e0,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,test,psnr_imag,41.02726333011643,1.993905697118416
comparison_7e02f8e7e0,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,test,ssim_real,0.7870157321127887,0.0389991792386314
comparison_7e02f8e7e0,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,test,ssim_imag,0.8657021606068233,0.0491174060866218
comparison_7e02f8e7e0,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,1,test,nmse,0.0559955155827635,0.0163208488571595
comparison_610cf68383,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,val,psnr_real,47.71968591486985,1.858630455333796
comparison_610cf68383,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,val,psnr_imag,53.91216337008864,1.5504003626658935
comparison_610cf68383,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,val,ssim_real,0.9920993098884135,0.004805555177127
comparison_610cf68383,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,val,ssim_imag,0.9857437752482786,0.006493086884078
comparison_610cf68383,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,val,nmse,0.0025297401290404,0.0022813914582717
comparison_610cf68383,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,test,psnr_real,47.88025468163909,1.805089165004209
comparison_610cf68383,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,test,psnr_imag,54.05024599530208,1.4675977137927323
comparison_610cf68383,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,test,ssim_real,0.9926648381863676,0.00351923069504
comparison_610cf68383,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,test,ssim_imag,0.9865596112347048,0.0052434098563163
comparison_610cf68383,comparison,admmnet_softthresh,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,test,nmse,0.0023192490100817,0.0016101089115472
comparison_610cf68383,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,test,psnr_real,22.53609950971404,1.8550891853327487
comparison_610cf68383,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,test,psnr_imag,36.623090560466174,1.838483113218013
comparison_610cf68383,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,test,ssim_real,0.3951321247045465,0.0640086372480354
comparison_610cf68383,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,test,ssim_imag,0.58755680295214,0.0787395437865174
comparison_610cf68383,comparison,zero_filled,admmnet_softthresh,8,64,False,True,True,0.1,gaussian1d,0.5,mse_l1,40,0.0005,adam,0.0,2,test,nmse,0.5800106986172529,0.0466101039300713
depth_sweep_9a2a6aaf84,depth_sweep,admmnet_softthresh,admmnet_softthresh,1,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,val,psnr_real,36.61771354595654,1.8571815734313943
depth_sweep_9a2a6aaf84,depth_sweep,admmnet_softthresh,admmnet_softthresh,1,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,val,psnr_imag,46.01088111734092,1.4536197052244288
depth_sweep_9a2a6aaf84,depth_sweep,admmnet_softthresh,admmnet_softthresh,1,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,val,ssim_real,0.9040390172183886,0.026085946742789
depth_sweep_9a2a6aaf84,depth_sweep,admmnet_softthresh,admmnet_softthresh,1,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,val,ssim_imag,0.9085637326031488,0.0325431351428038
depth_sweep_9a2a6aaf84,depth_sweep,admmnet_softthresh,admmnet_softthresh,1,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,val,nmse,0.0270501200016393,0.0138230599809997
depth_sweep_9a2a6aaf84,depth_sweep,admmnet_softthresh,admmnet_softthresh,1,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,test,psnr_real,36.74217587235582,1.6677698013325477
depth_sweep_9a2a6aaf84,depth_sweep,admmnet_softthresh,admmnet_softthresh,1,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,test,psnr_imag,46.08861996638725,1.3569836969598612
depth_sweep_9a2a6aaf84,depth_sweep,admmnet_softthresh,admmnet_softthresh,1,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,test,ssim_real,0.906101424823745,0.0241539998212055
depth_sweep_9a2a6aaf84,depth_sweep,admmnet_softthresh,admmnet_softthresh,1,64,False,True,True,0.1,gaussian1d,0.3,mse_l1,40,0.0005,adam,0.0,0,test,ssim_imag,0.910570077566921,0.0278393356240792
